Cisse,75,Senegal,Alanyaspor,37500
Kone,75,Ivory Coast,RC Strasbourg Alsace,35000
Terrier,75,France,Olympique Lyonnais,30000
Glushakov,75,Russia,Spartak Moscow,42500
Cueva,75,Peru,Peru,35000
Labyad,75,Morocco,Ajax,27500
Hernandez,75,Uruguay,PFC CSKA Moscow,35000
Mbokani,75,DR Congo,Royal Antwerp FC,37500
Atal,75,Algeria,OGC Nice,45000
Soudani,75,Algeria,Nottingham Forest,30000
Ibarra,75,Ecuador,Ecuador,42500
Congre,75,France,Montpellier HSC,42500
Biseswar,75,Netherlands,PAOK,50000
Schennikov,75,Russia,PFC CSKA Moscow,42500
Arter,75,Republic of Ireland,Cardiff City,32500
Capelle,75,France,Angers SCO,30000
Gray,75,England,Leicester City,42500
Ring,75,Finland,New York City FC,32500
Umar,75,Nigeria,caykur Rizespor,42500
Abraham,75,England,Aston Villa,32500
Amadou,75,France,Sevilla FC,40000
Quaison,75,Sweden,FSV Mainz 05,37500
Sinclair,75,England,Celtic,32500
Vokes,75,Wales,Stoke City,40000
Dann,75,England,Crystal Palace,27500
De Silvestri,75,Italy,Torino,45000
Campbell,75,Costa Rica,Club Leon,37500
Thuram,75,France,En Avant de Guingamp,32500
Quinones,75,Colombia,Tigres U.A.N.L.,47500
Kakuta,75,DR Congo,Rayo Vallecano,30000
Stafylidis,75,Greece,FC Augsburg,47500
Djidji,75,Ivory Coast,Torino,30000
Mehle,75,Denmark,KRC Genk,40000
Ayoub,75,Morocco,Feyenoord,47500
Johnstone,75,England,West Bromwich Albion,40000
Akpoguma,75,Germany,Hannover 96,42500
Davies,75,England,Everton,35000
Lazaro,75,Austria,Hertha BSC,37500
Magnanelli,75,Italy,Sassuolo,30000
Redmond,75,England,Southampton,45000
Tschauner,75,Germany,FC Ingolstadt 04,50000
Aogo,75,Germany,VfB Stuttgart,32500
Frei,75,Switzerland,FC Basel 1893,47500
Peralta,75,Mexico,Club America,37500
Donsah,75,Ghana,Bologna,45000
Akhmedov,75,Uzbekistan,Shanghai SIPG FC,35000
Medunjanin,75,Bosnia Herzegovina,Philadelphia Union,47500
Fritzler,75,Argentina,Club Atletico Colon,35000
Cigarini,75,Italy,Cagliari,45000
Grassi,75,Italy,Parma,42500
Coco,75,France,En Avant de Guingamp,35000
Shoji,75,Japan,Toulouse Football Club,32500
Furch,75,Argentina,Santos Laguna,30000
Serdar,75,Germany,FC Schalke 04,42500
Rius,75,Argentina,Defensa y Justicia,37500
Amian,75,France,Toulouse Football Club,37500
Bachirou,75,Comoros,Malmo FF,32500
Konan,75,Ivory Coast,Stade de Reims,37500
Surman,75,England,Bournemouth,40000
Suarez,75,Argentina,River Plate,50000
Barrera,75,Colombia,Rosario Central,45000
Davies,75,England,Derby County,32500
Savanier,75,France,Nimes Olympique,32500
Ounas,75,Algeria,Napoli,50000
Schnatterer,75,Germany,FC Heidenheim 1846,37500
McKennie,75,United States,FC Schalke 04,30000
Behrens,75,Germany,FC Nurnberg,45000
Foden,75,England,Manchester City,42500
Pukki,75,Finland,Norwich City,30000
Hanin,75,France,Vitoria Guimaraes,47500
Isla,75,Chile,Fenerbahce SK,37500
Morelos,75,Colombia,Rangers FC,47500
Fernandez,75,Chile,Chile,50000
Moretti,75,Italy,Torino,37500
Ninkovic,75,Serbia,Sydney FC,42500
Paredes,75,Chile,Chile,42500
Bonera,75,Italy,Villarreal CF,40000
Radoja,75,Serbia,RC Celta,27500
Missiroli,75,Italy,SPAL,35000
Bernardoni,75,France,Nimes Olympique,35000
Arslan,75,Germany,Fenerbahce SK,30000
Toornstra,75,Netherlands,Feyenoord,42500
Mas,75,Argentina,Boca Juniors,30000
Caceres,75,Paraguay,Paraguay,37500
Mandragora,75,Italy,Udinese,42500
Bizot,75,Netherlands,AZ Alkmaar,35000
Ronnow,75,Denmark,Eintracht Frankfurt,45000
Pavlovic,75,Croatia,Angers SCO,35000
Figal,75,Argentina,Independiente,32500
Maksimovic,75,Serbia,Getafe CF,37500
Jantschke,75,Germany,Borussia Monchengladbach,37500
Lukebakio,75,Belgium,Fortuna Dusseldorf,45000
Toselli,75,Chile,Universidad Catolica,32500
Carrillo,75,Argentina,CD Leganes,47500
Boruc,75,Poland,Bournemouth,40000
Ghoddos,75,Iran,Amiens SC,47500
Luyindama,75,DR Congo,Galatasaray SK,27500
Guarin,75,Colombia,Shanghai Greenland Shenhua FC,37500
Hamdallah,75,Morocco,Al Nassr,40000
Nikolic,75,Hungary,Chicago Fire,45000
Benzia,75,Algeria,Fenerbahce SK,42500
Ntep,75,Cameroon,VfL Wolfsburg,40000
Hansen,75,Denmark,FC Midtjylland,42500
Inan,75,Turkey,Galatasaray SK,35000
Mounie,75,Benin,Huddersfield Town,37500
Cataldi,75,Italy,Lazio,27500
Fernandes,75,Chile,Alanyaspor,30000
Vlasic,75,Croatia,PFC CSKA Moscow,42500
McGregor,75,Scotland,Celtic,37500
Rolan,75,Uruguay,Deportivo Alaves,45000
Diagne,75,Senegal,Galatasaray SK,32500
Leckie,75,Australia,Hertha BSC,37500
Balogun,75,Nigeria,Brighton & Hove Albion,27500
Kamara,75,Norway,LA Galaxy,32500
Francis,75,England,Bournemouth,40000
Norwood,75,Northern Ireland,Sheffield United,35000
Traore,75,Ivory Coast,Cote d'Ivoire,40000
Cristoforo,75,Uruguay,Getafe CF,45000
Gutierrez,75,Chile,Sporting Kansas City,45000
Valdes,75,Chile,Chile,42500
Krejci,75,Czech Republic,Bologna,42500
Bolat,75,Turkey,Royal Antwerp FC,37500
Caruzzo,75,Argentina,Rosario Central,27500
Traore,75,Ivory Coast,Angers SCO,27500
Gonzalez Pirez,75,Argentina,Atlanta United,47500
Jallet,75,France,OGC Nice,50000
Potuk,75,Turkey,Fenerbahce SK,30000
Damm,75,Mexico,Tigres U.A.N.L.,47500
Jensen,75,Denmark,RC Celta,42500
Abdelhamid,75,Morocco,Stade de Reims,50000
Sessegnon,75,England,Fulham,30000
Mangani,75,France,Angers SCO,30000
Janssen,75,Netherlands,Tottenham Hotspur,35000
Boyata,75,Belgium,Celtic,47500
Rajkovic,75,Serbia,Palermo,47500
Kerbrat,75,France,En Avant de Guingamp,27500
Mendy,75,Senegal,Stade de Reims,45000
Blake,75,Jamaica,Philadelphia Union,50000
Mevlja,75,Slovenia,Slovenia,35000
Zelarayan,75,Argentina,Tigres U.A.N.L.,27500
Ait Bennasser,75,Morocco,AS Saint-etienne,42500
Serero,75,South Africa,Vitesse,47500
Kalu,75,Nigeria,FC Girondins de Bordeaux,32500
Fernandez,75,Argentina,River Plate,32500
Vermeer,75,Netherlands,Feyenoord,50000
Kahveci,75,Turkey,Medipol Basaksehir FK,45000
Konate,75,Senegal,Amiens SC,35000
Maupay,75,France,Brentford,47500
Mitrovic,75,Serbia,RC Strasbourg Alsace,40000
Deaux,75,France,En Avant de Guingamp,27500
Braithwaite,75,Denmark,CD Leganes,32500
Romero,75,Argentina,Independiente,32500
Armstrong,75,Scotland,Southampton,32500
Amavi,75,France,Olympique de Marseille,40000
Dummett,75,Wales,Newcastle United,30000
Kashia,75,Georgia,San Jose Earthquakes,37500
Barbosa,75,Argentina,Villarreal CF,47500
Hernandez,75,Colombia,SD Huesca,40000
Jara,75,Argentina,Pachuca,35000
Odegaard,75,Norway,Vitesse,37500
Flint,75,England,Middlesbrough,50000
Sturaro,75,Italy,Genoa,47500
Maggio,75,Italy,Benevento,30000
Wakaso,75,Ghana,Deportivo Alaves,32500
Ikone,75,France,LOSC Lille,35000
Perez,75,Colombia,Independiente Santa Fe,32500
Claesson,75,Sweden,Sweden,40000
Viviani,75,Italy,Frosinone,47500
Babacar,75,Senegal,Sassuolo,30000
Sahiner,75,Turkey,Atiker Konyaspor,32500
Uduokhai,75,Germany,VfL Wolfsburg,50000
Taylor,75,England,Burnley,42500
Rigoni,75,Italy,Parma,35000
Martin Arias,75,Argentina,Gimnasia y Esgrima La Plata,37500
Bensebaini,75,Algeria,Stade Rennais FC,47500
Hurtado,75,Peru,Atiker Konyaspor,27500
Ricca,75,Uruguay,Malaga CF,32500
Ignatiev,75,Russia,Lokomotiv Moscow,42500
Cabaco,75,Uruguay,Levante UD,27500
Lodygin,75,Russia,Olympiacos CFP,40000
Kanga,75,Gabon,Sparta Praha,27500
Saracchi,75,Uruguay,RB Leipzig,42500
Tavernier,75,England,Rangers FC,47500
Gonzalez,75,Argentina,Club Tijuana,32500
Donnarumma,75,Italy,Brescia,27500
Risse,75,Germany,FC Koln,47500
Romao,75,Togo,Stade de Reims,50000
Ayala,75,Mexico,Tigres U.A.N.L.,30000
Kainz,75,Austria,FC Koln,27500
Destro,75,Italy,Bologna,32500
Maier,75,Germany,Hertha BSC,35000
Otero,75,Venezuela,Venezuela,47500
Krmencik,75,Czech Republic,Viktoria Plzen,42500
Gazinskiy,75,Russia,Russia,45000
Rodriguez,75,Uruguay,Club Tijuana,40000
Herrera,75,Argentina,Club Atletico Talleres,50000
Badu,75,Ghana,Udinese,32500
Tau,75,South Africa,South Africa,27500
Barreca,75,Italy,Newcastle United,40000
Poulain,75,France,Club Brugge KV,37500
Hernandez,75,Colombia,Atletico Nacional,37500
Steffen,75,United States,Columbus Crew SC,45000
Garcia,75,Argentina,Deportivo Toluca,50000
Roa,75,Colombia,Club Atletico Huracan,27500
Hansen,75,Norway,Rosenborg BK,37500
Montero,75,Ecuador,West Bromwich Albion,37500
Gulde,75,Germany,SC Freiburg,37500
Guzman,75,Mexico,Mexico,32500
Bongonda,75,Belgium,SV Zulte-Waregem,30000
Araujo,75,Mexico,RC Celta,47500
Silvestre,75,Italy,Empoli,45000
Kelly,75,England,Crystal Palace,47500
Ribas,75,Uruguay,Club Atletico Lanus,30000
Kounde,75,France,FC Girondins de Bordeaux,30000
Antonelli,75,Italy,Empoli,47500
Stoch,75,Slovakia,SK Slavia Praha,27500
El Khayati,75,Netherlands,ADO Den Haag,50000
Jokic,75,Slovenia,Slovenia,40000
Vangioni,75,Argentina,Monterrey,47500
Kurtic,75,Slovenia,SPAL,47500
Stanislas,75,England,Bournemouth,27500
Butelle,75,France,Angers SCO,30000
Rodelin,75,France,En Avant de Guingamp,35000
Rodriguez,75,Uruguay,Uruguay,45000
N'Dicka,75,France,Eintracht Frankfurt,50000
Hurtado,75,Colombia,Monterrey,35000
Baysse,75,France,Stade Malherbe Caen,47500
Calvert-Lewin,75,England,Everton,37500
Feilhaber,75,United States,Colorado Rapids,45000
Wakaso,75,Ghana,Vitoria Guimaraes,27500
Karsdorp,75,Netherlands,Roma,47500
Larsson,75,Sweden,Feyenoord,50000
Gunter,75,Germany,SC Freiburg,50000
Schwegler,75,Switzerland,Hannover 96,42500
Helander,75,Sweden,Bologna,50000
Benaglio,75,Switzerland,AS Monaco,47500
Tarasov,75,Russia,Lokomotiv Moscow,32500
Elabdellaoui,75,Norway,Olympiacos CFP,27500
Durm,75,Germany,Huddersfield Town,47500
Fofana,75,Ivory Coast,Udinese,35000
Machis,75,Venezuela,Cadiz CF,32500
Zambrano,75,Peru,FC Basel 1893,47500
Khedira,75,Germany,FC Augsburg,50000
Skov,75,Denmark,FC Kobenhavn,35000
Ozcan,75,Austria,Bayer 04 Leverkusen,40000
Dimata,75,Belgium,RSC Anderlecht,35000
Ademi,75,FYR Macedonia,Dinamo Zagreb,47500
Diame,75,Senegal,Newcastle United,50000
Valdifiori,75,Italy,SPAL,40000
Schaub,75,Austria,FC Koln,27500
Ilsanker,75,Austria,RB Leipzig,37500
Hateboer,75,Netherlands,Atalanta,40000
Lerager,75,Denmark,Genoa,27500
Van Beek,75,Netherlands,Feyenoord,47500
Rodriguez,75,Argentina,Newell's Old Boys,47500
Pekarik,75,Slovakia,Hertha BSC,40000
Gibbs,75,England,West Bromwich Albion,50000
Buyalskyi,75,Ukraine,Dynamo Kyiv,50000
Padt,75,Netherlands,FC Groningen,47500
Montiel,74,Argentina,River Plate,38000
Silva,74,Chile,Independiente,30000
Kamara,74,Sierra Leone,Colorado Rapids,32000
Le Tallec,74,France,Montpellier HSC,36000
Geis,74,Germany,FC Koln,38000
Gosling,74,England,Bournemouth,24000
Pizarro,74,Peru,SV Werder Bremen,24000
Long,74,United States,New York Red Bulls,36000
Rossi,74,Argentina,Boca Juniors,36000
Etxeberria,74,Paraguay,Paraguay,28000
Lozano,74,Honduras,Girona FC,36000
Mubele,74,DR Congo,Toulouse Football Club,30000
Gikiewicz,74,Poland,FC Union Berlin,36000
Hourihane,74,Republic of Ireland,Aston Villa,36000
Korb,74,Germany,Hannover 96,30000
Midtsjo,74,Norway,AZ Alkmaar,26000
Van Wolfswinkel,74,Netherlands,FC Basel 1893,34000
Spolli,74,Argentina,Crotone,30000
Jensen,74,Denmark,Rosenborg BK,38000
Hauche,74,Argentina,Argentinos Juniors,32000
Oyongo,74,Cameroon,Montpellier HSC,36000
Mateta,74,France,FSV Mainz 05,38000
Fulgini,74,France,Angers SCO,40000
Shinnie,74,Scotland,Aberdeen,26000
Misidjan,74,Netherlands,FC Nurnberg,22000
Hult,74,Sweden,AEK Athens,38000
Mena,74,Chile,Chile,38000
Ozbayrakli,74,Turkey,Fenerbahce SK,32000
Douglas,74,Scotland,Leeds United,28000
Plata,74,Ecuador,Real Salt Lake,38000
Silva,74,Argentina,CD Leganes,26000
Estigarribia,74,Paraguay,Club Atletico Colon,34000
Blaszczykowski,74,Poland,Wisla Krakow,40000
Jojic,74,Serbia,Medipol Basaksehir FK,28000
Markovic,74,Serbia,Fulham,22000
Tosic,74,Serbia,Guangzhou R&F FC,36000
Til,74,Netherlands,AZ Alkmaar,26000
Johansen,74,Norway,West Bromwich Albion,38000
Souquet,74,France,KAA Gent,40000
Sagna,74,France,Montreal Impact,22000
Davis,74,Northern Ireland,Rangers FC,22000
Theophile-Catherine,74,France,Dinamo Zagreb,36000
Bereszynski,74,Poland,Sampdoria,22000
Haps,74,Netherlands,Feyenoord,38000
Fuchs,74,Austria,Leicester City,24000
Schrijvers,74,Belgium,Club Brugge KV,38000
Depoitre,74,Belgium,Huddersfield Town,36000
Pussetto,74,Argentina,Udinese,32000
Celik,74,Turkey,LOSC Lille,34000
Mitrita,74,Romania,New York City FC,36000
Larin,74,Canada,Besiktas JK,22000
Atsu,74,Ghana,Newcastle United,26000
Kedziora,74,Poland,Dynamo Kyiv,34000
Demirel,74,Turkey,Fenerbahce SK,38000
Castillo,74,Colombia,Club Tijuana,26000
Ruiz,74,Argentina,Club Atletico Aldosivi,26000
Cabrera,74,Uruguay,Deportivo Cali,22000
Britos,74,Uruguay,Watford,30000
Katai,74,Serbia,Chicago Fire,30000
Usami,74,Japan,Fortuna Dusseldorf,26000
Okaka,74,Italy,Udinese,22000
Le Marchand,74,France,Fulham,26000
Chambers,74,England,Fulham,34000
Wilson,74,Wales,Derby County,40000
Mawson,74,England,Fulham,34000
Benavente,74,Peru,Peru,30000
Pele,74,France,Olympique de Marseille,28000
Goltz,74,Argentina,Boca Juniors,28000
Gallardo,74,Mexico,Mexico,22000
Nestorovski,74,FYR Macedonia,Palermo,28000
Sakho,74,Senegal,Bursaspor,34000
Rosier,74,France,Dijon FCO,30000
Diony,74,France,AS Saint-etienne,40000
Royer,74,Austria,New York Red Bulls,40000
Mariappa,74,Jamaica,Watford,40000
Dennis,74,Nigeria,Club Brugge KV,38000
Kittel,74,Germany,FC Ingolstadt 04,22000
Perez,74,Colombia,Junior FC,24000
Niasse,74,Senegal,Cardiff City,30000
Strebinger,74,Austria,Austria,24000
Stephens,74,England,Southampton,34000
Bahoken,74,Cameroon,Angers SCO,38000
Ramirez,74,Colombia,Atletico Nacional,40000
Billing,74,Denmark,Huddersfield Town,28000
Gonzalez,74,Argentina,Godoy Cruz,40000
Chochev,74,Bulgaria,Palermo,26000
Crisetig,74,Italy,Benevento,28000
Rice,74,Republic of Ireland,West Ham United,38000
Saiss,74,Morocco,Wolverhampton Wanderers,36000
Martinez,74,Colombia,Club America,32000
Duricic,74,Serbia,Sassuolo,22000
Robles,74,United States,New York Red Bulls,22000
Bifouma,74,Congo,Yeni Malatyaspor,32000
Grant,74,England,Manchester United,34000
Dack,74,England,Blackburn Rovers,32000
Rigoni,74,Italy,Chievo Verona,22000
Pulido,74,Mexico,Guadalajara,36000
Awaziem,74,Nigeria,caykur Rizespor,22000
Coric,74,Croatia,Roma,34000
Tisserand,74,DR Congo,VfL Wolfsburg,24000
Zaldivia,74,Argentina,Colo-Colo,32000
Dolly,74,South Africa,Montpellier HSC,34000
Matavz,74,Slovenia,Vitesse,38000
Gibson,74,England,Burnley,28000
Czichos,74,Germany,FC Koln,30000
Zungu,74,South Africa,Amiens SC,26000
Cota,74,Mexico,Club Leon,30000
Hiljemark,74,Sweden,Genoa,22000
Ansarifard,74,Iran,Nottingham Forest,36000
Cardona,74,Colombia,Colombia,28000
Kozacik,74,Slovakia,Viktoria Plzen,34000
Chakvetadze,74,Georgia,KAA Gent,32000
Falcinelli,74,Italy,Bologna,24000
Diop,74,Senegal,Beijing Renhe FC,36000
Bouanga,74,Gabon,Nimes Olympique,36000
Cabrera,74,Uruguay,Getafe CF,24000
Floccari,74,Italy,SPAL,30000
Cooper,74,Scotland,Leeds United,24000
Drexler,74,Germany,FC Koln,36000
Burda,74,Ukraine,Dynamo Kyiv,28000
Wolf,74,Austria,FC Red Bull Salzburg,24000
Kutepov,74,Russia,Spartak Moscow,28000
Jahovic,74,FYR Macedonia,Atiker Konyaspor,40000
Kana-Biyik,74,Cameroon,Kayserispor,38000
Ecuele Manga,74,Gabon,Cardiff City,24000
Gamba,74,Argentina,Club Atletico Huracan,28000
Kodjia,74,Ivory Coast,Aston Villa,36000
Andujar,74,Argentina,Estudiantes de La Plata,36000
Sosa,74,Uruguay,Monarcas Morelia,26000
Soldano,74,Argentina,Olympiacos CFP,32000
Bolasie,74,DR Congo,RSC Anderlecht,28000
Janssen,74,Netherlands,FC Utrecht,28000
Mor,74,Turkey,RC Celta,26000
Lestienne,74,Belgium,Standard de Liege,38000
Blanco,74,Argentina,Malaga CF,24000
Gouano,74,France,Amiens SC,28000
Christie,74,Scotland,Celtic,22000
Bizzarri,74,Argentina,Perugia,34000
Sobhi,74,Egypt,Egypt,30000
Mpoku,74,DR Congo,Standard de Liege,34000
Lawrence,74,Jamaica,New York Red Bulls,22000
Grandsir,74,France,RC Strasbourg Alsace,26000
Prodl,74,Austria,Watford,30000
Ravet,74,France,Grasshopper Club Zurich,36000
Jara,74,Argentina,DC United,28000
Arias,74,Chile,Chile,28000
Silva,74,Argentina,Club Atletico Banfield,36000
Von Bergen,74,Switzerland,BSC Young Boys,28000
Kembo-Ekoko,74,DR Congo,Bursaspor,36000
Chedjou,74,Cameroon,Bursaspor,36000
Ward,74,Republic of Ireland,Burnley,26000
Laifis,74,Cyprus,Standard de Liege,26000
Rebrov,74,Russia,Spartak Moscow,22000
Obi,74,Nigeria,Alanyaspor,32000
Hoilett,74,Canada,Cardiff City,36000
Paterson,74,Scotland,Cardiff City,24000
Nagatomo,74,Japan,Galatasaray SK,36000
Ionita,74,Moldova,Cagliari,36000
Lienard,74,France,RC Strasbourg Alsace,32000
Skoda,74,Czech Republic,SK Slavia Praha,30000
Rodriguez,74,Argentina,DC United,40000
Villafanez,74,Argentina,Alanyaspor,32000
Talavera,74,Mexico,Deportivo Toluca,26000
Melia,74,United States,Sporting Kansas City,40000
Burdisso,74,Argentina,Independiente,34000
Aleman,74,Uruguay,Ettifaq FC,30000
Stryger Larsen,74,Denmark,Udinese,28000
Simpson,74,England,Leicester City,24000
Koopmeiners,74,Netherlands,AZ Alkmaar,24000
Aina,74,Nigeria,Torino,36000
Eschenko,74,Russia,Spartak Moscow,32000
Benedetti,74,Colombia,Club America,30000
Chavarria,74,Argentina,Stade de Reims,24000
Corchia,74,France,SL Benfica,40000
McDonald,74,Scotland,Fulham,24000
Cavallini,74,Canada,Canada,36000
Dibassy,74,Mali,Amiens SC,40000
Diop,74,Spain,Olympique Lyonnais,30000
Oztekin,74,Turkey,Goztepe SK,30000
Dzhanaev,74,Russia,Miedz Legnica,30000
Konate,74,Ivory Coast,Cote d'Ivoire,34000
Vukovic,74,Serbia,Olympiacos CFP,22000
Barnes,74,England,Leicester City,22000
Besic,74,Bosnia Herzegovina,Middlesbrough,30000
Alustiza,74,Argentina,Puebla FC,28000
Vydra,74,Czech Republic,Burnley,32000
Baba,74,Ghana,Stade de Reims,28000
Rits,74,Belgium,Club Brugge KV,30000
Strinic,74,Croatia,Milan,30000
Amalfitano,74,France,Dijon FCO,22000
McGinn,74,Scotland,Aston Villa,26000
Advincula,74,Peru,Rayo Vallecano,32000
Rodriguez,74,Mexico,Lobos BUAP,22000
Rosales,74,Venezuela,RCD Espanyol,36000
Roco,74,Chile,Besiktas JK,22000
Mbakogu,74,Nigeria,Padova,22000
Briancon,74,France,Nimes Olympique,28000
Rensing,74,Germany,Fortuna Dusseldorf,26000
Mykhalyk,74,Ukraine,Lokomotiv Moscow,36000
Correa,74,Colombia,Once Caldas,28000
Phillips,74,England,Leeds United,24000
Waldschmidt,74,Germany,SC Freiburg,32000
Deli,74,Ivory Coast,SK Slavia Praha,40000
Pritchard,74,England,Huddersfield Town,38000
Sane,74,Senegal,Orlando City SC,32000
Besedin,74,Ukraine,Dynamo Kyiv,40000
Gonzalez,74,Mexico,Monterrey,24000
Hedges,74,United States,FC Dallas,26000
Bautheac,74,France,Brisbane Roar,36000
Semenov,74,Russia,Russia,36000
Zukanovic,74,Bosnia Herzegovina,Genoa,38000
Sahan,74,Turkey,Trabzonspor,36000
Velazquez,74,Uruguay,Rayo Vallecano,26000
Biabiany,74,France,Parma,24000
Rodallega,74,Colombia,Trabzonspor,36000
Saric,74,Bosnia Herzegovina,Suwon Samsung Bluewings,28000
Margreitter,74,Austria,FC Nurnberg,40000
Ciman,74,Belgium,Toronto FC,22000
Durmaz,74,Sweden,Toulouse Football Club,38000
Alvarez,74,Argentina,Club Atlas,40000
Alvarez,74,Argentina,Real Zaragoza,28000
Ponce,74,Argentina,AEK Athens,34000
Ortiz,74,Argentina,Club Atletico Colon,34000
Morelo,74,Colombia,Club Atletico Colon,24000
Sangare,74,Ivory Coast,Toulouse Football Club,34000
Di Gaudio,74,Italy,Hellas Verona,40000
Lazovic,74,Serbia,Genoa,34000
Ngadeu-Ngadjui,74,Cameroon,SK Slavia Praha,36000
Zampedri,74,Argentina,Rosario Central,38000
Adams Nuhu,74,Ghana,TSG 1899 Hoffenheim,38000
Trasch,74,Germany,FC Ingolstadt 04,36000
Brasanac,74,Serbia,Deportivo Alaves,28000
Khacheridi,74,Ukraine,PAOK,28000
Ralls,74,England,Cardiff City,26000
Berra,74,Scotland,Heart of Midlothian,36000
De Blasis,74,Argentina,SD Eibar,38000
Ajeti,74,Switzerland,Switzerland,38000
Rodriguez,74,Argentina,San Lorenzo de Almagro,22000
Kovalenko,74,Ukraine,Shakhtar Donetsk,34000
Bastians,74,Germany,Tianjin TEDA FC,38000
Kuwas,74,Curacao,Heracles Almelo,22000
El Ghazi,74,Netherlands,Aston Villa,36000
Dilaver,74,Austria,Dinamo Zagreb,34000
Degenek,74,Australia,Australia,38000
Epureanu,74,Moldova,Medipol Basaksehir FK,36000
Babin,74,France,Real Sporting de Gijon,32000
Sanchez Mino,74,Argentina,Independiente,26000
Barkas,74,Greece,AEK Athens,32000
Dominguez,74,Paraguay,Independiente,40000
Iheanacho,74,Nigeria,Leicester City,34000
Sainsbury,74,Australia,PSV,32000
Hlatshwayo,74,South Africa,South Africa,24000
Moore,74,England,Reading,40000
Bedoya,74,United States,Philadelphia Union,36000
Zulj,74,Austria,RSC Anderlecht,40000
Prcic,74,Bosnia Herzegovina,RC Strasbourg Alsace,28000
Hubnik,74,Czech Republic,Viktoria Plzen,24000
Jack,74,Scotland,Rangers FC,30000
Botta,74,Argentina,San Lorenzo de Almagro,22000
Gumus,74,Germany,Galatasaray SK,38000
Morrison,74,England,Cardiff City,30000
Beauvue,74,France,Stade Malherbe Caen,38000
Viera,74,Paraguay,Godoy Cruz,38000
Gimenez,74,Argentina,Velez Sarsfield,28000
Pineda,74,Mexico,Cruz Azul,40000
Gnahore,74,France,Amiens SC,30000
Mbemba,74,DR Congo,FC Porto,28000
Hassan,74,Egypt,Olympiacos CFP,38000
Martinez Quarta,74,Argentina,River Plate,24000
Masina,74,Italy,Watford,28000
Martinez,74,France,RC Strasbourg Alsace,26000
Cunningham,74,Republic of Ireland,Cardiff City,38000
Cagiran,74,Turkey,caykur Rizespor,40000
Cornelius,74,Denmark,FC Girondins de Bordeaux,40000
Vilakazi,74,South Africa,South Africa,26000
Bryan,74,England,Fulham,34000
Erokhin,74,Russia,Russia,30000
Pasqual,74,Italy,Empoli,28000
Zinchenko,74,Ukraine,Manchester City,40000
Canteros,74,Argentina,MKE Ankaragucu,40000
Ishak,74,Sweden,FC Nurnberg,30000
Pogba,74,Guinea,Atlanta United,34000
Mora,74,Chile,U.N.A.M.,38000
Aidoo,74,Ghana,KRC Genk,36000
Hadergjonaj,74,Switzerland,Huddersfield Town,28000
Ortiz,74,Paraguay,Paraguay,40000
Zuculini,74,Argentina,River Plate,32000
Pandev,74,FYR Macedonia,Genoa,28000
Tapia,74,Peru,Willem II,40000
Ferri,74,France,Nimes Olympique,22000
Cardinale,74,France,OGC Nice,38000
Beck,74,Germany,VfB Stuttgart,30000
Diamanka,74,Senegal,CD Numancia,28000
Charbonnier,74,France,Stade Brestois 29,34000
Dabo,74,Burkina Faso,Fiorentina,36000
Di Santo,74,Argentina,Rayo Vallecano,22000
Vikonis,74,Uruguay,Puebla FC,36000
Bazoer,74,Netherlands,FC Utrecht,34000
Buffarini,74,Argentina,Boca Juniors,26000
Tesillo,74,Colombia,Club Leon,40000
Sakai,74,Japan,Hamburger SV,24000
Kone,74,Ivory Coast,Sivasspor,26000
Besler,74,United States,Sporting Kansas City,38000
Salin,74,France,Sporting CP,26000
Sobiech,74,Germany,FC Koln,32000
Iturbe,74,Paraguay,U.N.A.M.,28000
Verhaegh,74,Netherlands,VfL Wolfsburg,26000
Traore,74,Mali,Stade Rennais FC,26000
Andelkovic,74,Slovenia,Padova,38000
Hack,74,Germany,FSV Mainz 05,26000
Cordoba,74,Colombia,FC Koln,28000
Falette,74,Guinea,Eintracht Frankfurt,26000
Thommy,74,Germany,VfB Stuttgart,36000
Gordon,74,Scotland,Celtic,26000
Boetius,74,Netherlands,FSV Mainz 05,26000
Grytebust,74,Norway,Odense Boldklub,32000
Bjelland,74,Denmark,FC Kobenhavn,24000
Martinez,74,Argentina,Defensa y Justicia,32000
Hinterseer,74,Austria,VfL Bochum 1848,32000
Griffiths,74,Scotland,Celtic,32000
Murru,74,Italy,Sampdoria,38000
Ilicevic,74,Croatia,FC Nurnberg,24000
Stendera,74,Germany,Eintracht Frankfurt,32000
Rey,74,Argentina,PAOK,34000
Nuytinck,74,Netherlands,Udinese,32000
Lindner,74,Austria,Austria,30000
Limbersky,74,Czech Republic,Viktoria Plzen,26000
Musso,74,Argentina,Udinese,24000
Svensson,74,Norway,AZ Alkmaar,30000
Kunde Malong,74,Cameroon,FSV Mainz 05,40000
Chumacero,74,Bolivia,Bolivia,22000
Beric,74,Slovenia,AS Saint-etienne,32000
Zaracho,74,Argentina,Racing Club,38000
Room,74,Curacao,PSV,22000
Gyan,74,Ghana,Kayserispor,30000
Ulmer,74,Austria,Austria,28000
Bong,74,Cameroon,Brighton & Hove Albion,38000
Lung,74,Romania,Kayserispor,26000
Duenas,74,Mexico,Tigres U.A.N.L.,32000
Gianniotis,74,Greece,Olympiacos CFP,28000
Kone,74,Ivory Coast,Cote d'Ivoire,30000
Cohade,74,France,FC Metz,36000
Chester,74,Wales,Aston Villa,38000
